total_words,words_per_second,approve_location,rep_count,rep_locations,opponent_count,opponent_locations,party_count,party_locations,out_party_count,out_party_locations,trump_count,trump_locations,clip_id,rep,opponent,party,out_party
77,2.57,22.73,2,"[22.34, 28.57]",0,[],0,[],0,[],1,[17.53],00975,lenaepstein,Haley Stevens,Republican,Democrat
79,2.63,24.05,1,[22.78],0,[],0,[],0,[],0,[],00976,claudiatenney,Anthony Brindisi,Republican,Democrat
72,2.4,26.67,3,"[14.17, 17.92, 26.25]",1,[1.67],0,[],0,[],2,"[15.42, 19.17]",00977,claudiatenney,Anthony Brindisi,Republican,Democrat
71,2.37,25.35,2,"[3.8, 25.07]",0,[],0,[],0,[],0,[],00978,xochitltorressmall,Yvette Herrell,Democrat,Republican
76,2.53,25.79,2,"[0.79, 24.47]",0,[],0,[],0,[],0,[],00979,mariaelvirasalazar,Donna Shalala,Republican,Democrat
86,2.87,,4,"[2.79, 9.3, 61.86, 73.95]",0,[],0,[],0,[],0,[],00980,mariaelvirasalazar,Donna Shalala,Republican,Democrat
62,2.07,,4,"[4.84, 12.9, 38.06, 51.61]",0,[],0,[],0,[],0,[],00981,donnashalala,Maria Elvira Salazar,Democrat,Republican
62,2.07,24.52,3,"[7.74, 12.9, 24.03]",0,[],0,[],0,[],0,[],00982,donnashalala,Maria Elvira Salazar,Democrat,Republican
56,1.87,,4,"[3.21, 5.36, 14.29, 23.21]",0,[],0,[],0,[],0,[],00983,donnashalala,Maria Elvira Salazar,Democrat,Republican
62,2.0667,25.16,3,"[1.94, 13.55, 25.16]",0,[],0,[],0,[],0,[],00984,donnashalala,Maria Elvira Salazar,Democrat,Republican
77,2.57,25.58,3,"[1.56, 11.69, 25.19]",0,[],0,[],0,[],0,[],00985,donnashalala,Maria Elvira Salazar,Democrat,Republican
67,2.23,17.91,3,"[0.45, 5.37, 17.01]",0,[],0,[],0,[],0,[],00986,donnashalala,Maria Elvira Salazar,Democrat,Republican
65,2.17,28.15,3,"[4.15, 22.15, 27.69]",0,[],0,[],0,[],0,[],00987,donnashalala,Maria Elvira Salazar,Democrat,Republican
72,2.4,,1,[27.5],0,[],0,[],0,[],0,[],00989,debbiemucarselpowell,Carlos Curbelo,Democrat,Republican
84,2.8,26.79,1,[25.71],0,[],0,[],0,[],0,[],00990,debbiemucarselpowell,Carlos Curbelo,Democrat,Republican
71,2.37,19.58,2,"[0.42, 19.15]",0,[],0,[],0,[],0,[],00991,leamarquezpeterson,Ann Kirkpatrick,Republican,Democrat
70,2.33,17.14,2,"[16.29, 27.43]",0,[],0,[],0,[],0,[],00992,kathymanning,Ted Budd,Democrat,Republican
76,2.53,21.05,2,"[10.53, 21.84]",0,[],0,[],0,[],0,[],00993,angiecraig,Jason Lewis,Democrat,Republican
76,2.53,20.39,1,[6.32],0,[],0,[],0,[],0,[],00994,elissaslotkin,Mike Bishop,Democrat,Republican
77,2.57,27.27,4,"[6.23, 15.58, 18.18, 25.97]",0,[],0,[],0,[],0,[],00996,sharicedavids,Kevin Yoder,Democrat,Republican
89,2.97,21.01,1,[11.57],0,[],0,[],0,[],0,[],00997,betsydirksenlondrigan,Rodney Davis,Democrat,Republican
81,2.7,,4,"[8.89, 12.59, 17.04, 29.63]",0,[],0,[],0,[],0,[],00998,cindyaxne,David Young,Democrat,Republican
103,3.43,26.89,3,"[2.33, 4.37, 25.73]",0,[],0,[],0,[],0,[],00999,abbyfinkenauer,Rod Blum,Democrat,Republican
60,2.0,27.0,1,[26.0],0,[],0,[],0,[],0,[],01000,karenhandel,Lucy McBath,Republican,Democrat
87,2.9,23.1,2,"[4.48, 21.38]",3,"[13.79, 15.17, 17.59]",0,[],0,[],1,[16.55],01001,katieporter,Mimi Walters,Democrat,Republican
65,2.17,1.38,3,"[0.92, 19.85, 29.54]",0,[],0,[],1,[20.77],0,[],01002,youngkim,Gil Cisneros,Republican,Democrat
114,3.8,24.21,1,[23.68],0,[],0,[],0,[],0,[],01003,katiehill,Steve Knight,Democrat,Republican
70,2.33,21.43,1,[12.86],0,[],0,[],0,[],0,[],01004,tiffanyshedd,Tom O'Halleran,Republican,Democrat
58,1.933,26.724,4,"[0.0, 6.724, 10.862, 26.207]",0,[],0,[],0,[],0,[],01005,alysegalvin,Don Young,Democrat,Republican
75,2.5,28.8,1,[28.0],1,[11.6],0,[],0,[],1,[10.0],01006,kimschrier,Dino Rossi,Democrat,Republican
72,2.4,22.08,1,[21.67],0,[],0,[],0,[],1,[11.67],01007,kimschrier,Dino Rossi,Democrat,Republican
87,2.9,25.17,1,[25.17],0,[],0,[],0,[],0,[],01008,kimschrier,Dino Rossi,Democrat,Republican
78,2.6,28.46,1,[27.69],0,[],0,[],0,[],0,[],01009,kimschrier,Dino Rossi,Democrat,Republican
88,2.93,25.68,1,[23.86],0,[],0,[],0,[],0,[],01010,cathymcmorrisrodgers,Lisa Brown,Republican,Democrat
65,2.17,16.15,1,[14.77],0,[],0,[],0,[],0,[],01011,ginaortizjones,Will Hurd,Democrat,Republican
71,2.37,28.59,3,"[19.01, 22.96, 26.62]",2,"[4.65, 11.27]",0,[],0,[],2,"[16.9, 25.35]",01012,claudiatenney,Anthony Brindisi,Republican,Democrat
72,2.4,1.67,1,[0.42],3,"[13.75, 19.17, 26.25]",0,[],0,[],0,[],01013,claudiatenney,Anthony Brindisi,Republican,Democrat
80,2.67,22.5,1,[16.5],0,[],0,[],0,[],0,[],01014,mikiesherrill,Jay Webber,Democrat,Republican
73,2.43,20.14,1,[19.18],0,[],0,[],0,[],0,[],01015,kathymanning,Ted Budd,Democrat,Republican
94,3.133,1.596,4,"[0.319, 3.191, 12.128, 16.596]",0,[],0,[],0,[],0,[],01016,kathleenwilliams,Greg Gianforte,Democrat,Republican
77,2.57,25.32,2,"[0.39, 24.42]",0,[],1,[25.06],0,[],0,[],01018,rashidatlaib,Detroit Janice Winfrey,Democrat,Republican
78,2.6,23.46,1,[3.46],0,[],0,[],0,[],1,[18.08],01019,haleystevens,Lena Epstein,Democrat,Republican
77,2.57,19.22,1,[1.17],1,[9.74],0,[],0,[],0,[],01020,amymcgrath,Andy Barr,Democrat,Republican
95,3.17,17.68,1,[4.42],0,[],0,[],0,[],0,[],01021,amymcgrath,Andy Barr,Democrat,Republican
66,2.2,24.09,2,"[6.36, 21.82]",0,[],0,[],0,[],0,[],01022,sharicedavids,,Democrat,Republican
65,2.17,27.69,4,"[7.38, 15.23, 18.0, 24.92]",0,[],0,[],0,[],0,[],01023,jackiewalorski,Mel Hall,Republican,Democrat
79,2.63,22.78,1,[18.23],0,[],0,[],0,[],0,[],01024,abbyfinkenauer,Rod Blum,Democrat,Republican
82,2.73,27.32,1,[25.61],1,[8.05],0,[],0,[],0,[],01027,laurenbaer,Brian Mast,Democrat,Republican
88,2.93,26.59,2,"[4.43, 26.25]",0,[],0,[],0,[],0,[],01028,jahanahayes,Manny Santos,Democrat,Republican
77,2.57,19.48,1,[18.83],0,[],0,[],0,[],0,[],01029,katiehill,Steve Knight,Democrat,Republican
74,2.47,24.32,5,"[2.03, 5.68, 19.19, 23.92, 24.32]",0,[],0,[],0,[],0,[],01030,annkirkpatrick,Lea Marquez Peterson,Democrat,Republican
72,2.4,27.5,3,"[16.25, 22.5, 27.08]",4,"[3.75, 6.25, 8.33, 11.25]",0,[],0,[],5,"[0.0, 7.5, 9.58, 13.75, 23.75]",01031,wendyrogers,Tom O'Halleran,Republican,Democrat
79,2.63,18.99,3,"[2.28, 4.56, 26.58]",0,[],0,[],0,[],1,[1.14],01032,carolmiller,Richard Ojeda,Republican,Democrat
71,2.37,16.9,3,"[2.54, 4.23, 23.94]",0,[],0,[],0,[],1,[1.27],01033,carolmiller,Richard Ojeda,Republican,Democrat
65,2.17,27.23,1,[24.92],0,[],0,[],0,[],0,[],01034,carolmiller,Richard Ojeda,Republican,Democrat
76,2.53,25.79,4,"[3.95, 9.21, 18.95, 25.0]",0,[],0,[],0,[],1,[21.32],01035,carolmiller,Richard Ojeda,Republican,Democrat
88,2.93,22.61,3,"[8.18, 17.73, 21.82]",1,[3.41],0,[],0,[],0,[],01036,lisabrown,Cathy McMorris Rodgers,Democrat,Republican
75,2.5,28.0,4,"[0.0, 4.0, 25.6, 28.8]",0,[],0,[],0,[],0,[],01037,lisabrown,Cathy McMorris Rodgers,Democrat,Republican
78,2.6,27.69,4,"[5.38, 8.46, 17.31, 26.15]",0,[],0,[],0,[],0,[],01038,lisabrown,Cathy McMorris Rodgers,Democrat,Republican
82,2.73,28.05,1,[26.83],0,[],0,[],0,[],0,[],01039,lisabrown,Cathy McMorris Rodgers,Democrat,Republican
88,2.93,26.59,2,"[22.95, 25.0]",0,[],1,[18.52],1,[17.73],0,[],01040,cathymcmorrisrodgers,Lisa Brown,Republican,Democrat
78,2.6,26.54,1,[25.38],0,[],0,[],0,[],0,[],01041,cathymcmorrisrodgers,Lisa Brown,Republican,Democrat
74,2.47,27.03,1,[21.62],0,[],0,[],0,[],0,[],01042,cathymcmorrisrodgers,Lisa Brown,Republican,Democrat
78,2.6,20.38,4,"[8.85, 14.23, 18.46, 24.23]",0,[],0,[],0,[],0,[],01043,cathymcmorrisrodgers,Lisa Brown,Republican,Democrat
73,2.43,26.3,3,"[11.8, 17.8, 26.0]",0,[],0,[],0,[],0,[],01044,cathymcmorrisrodgers,Lisa Brown,Republican,Democrat
78,2.6,24.23,1,[0.77],0,[],0,[],1,[9.23],1,[22.31],01045,jenniferwexton,Barbara Comstock,Democrat,Republican
106,3.53,27.92,1,[27.36],0,[],0,[],0,[],0,[],01046,abigailspanberger,Dave Brat,Democrat,Republican
73,2.43,24.66,1,[23.84],0,[],0,[],0,[],0,[],01047,abigailspanberger,Dave Brat,Democrat,Republican
79,2.63,19.24,1,[18.48],0,[],0,[],0,[],0,[],01048,abigailspanberger,Dave Brat,Democrat,Republican
66,2.2,24.55,1,[4.55],0,[],0,[],0,[],0,[],01049,elaineluria,Scott Taylor,Democrat,Republican
89,2.97,20.22,1,[2.36],1,[4.04],0,[],0,[],0,[],01050,elaineluria,Scott Taylor,Democrat,Republican
80,2.67,26.625,1,[13.125],0,[],0,[],0,[],0,[],01052,ginaortizjones,Will Hurd,Democrat,Republican
73,2.43,26.03,1,[24.66],0,[],0,[],0,[],1,[11.51],01053,ginaortizjones,Will Hurd,Democrat,Republican
75,2.5,19.6,1,[17.6],0,[],0,[],0,[],0,[],01054,ginaortizjones,Will Hurd,Democrat,Republican
78,2.6,21.15,0,[],0,[],0,[],0,[],1,[16.15],01055,lizziepannillfletcher,John Culberson,Democrat,Republican
77,2.57,23.38,1,[4.29],0,[],0,[],0,[],1,[19.48],01056,lizziepannillfletcher,John Culberson,Democrat,Republican
98,3.27,1.22,4,"[0.31, 25.92, 27.45, 29.08]",0,[],2,"[8.78, 21.53]",0,[],1,[12.55],01057,katiearrington,Joe Cunningham,Republican,Democrat
94,3.13,23.72,1,[23.4],0,[],1,[4.57],0,[],5,"[3.83, 5.11, 26.6, 28.4, 29.68]",01058,katiearrington,Joe Cunningham,Republican,Democrat
77,2.57,9.74,1,[8.57],0,[],0,[],0,[],1,[19.61],01059,katiearrington,Joe Cunningham,Republican,Democrat
79,2.63,22.66,1,[20.25],0,[],1,[21.52],0,[],1,[26.33],01060,katiearrington,Joe Cunningham,Republican,Democrat
75,2.5,23.6,2,"[4.8, 23.2]",0,[],0,[],0,[],0,[],01061,katiearrington,Joe Cunningham,Republican,Democrat
74,2.47,16.22,2,"[14.59, 24.32]",0,[],0,[],0,[],2,"[17.84, 19.19]",01063,danabalter,John Katko,Democrat,Republican
11,0.37,6.82,1,[2.73],0,[],0,[],0,[],0,[],01064,claudiatenney,Anthony Brindisi,Republican,Democrat
74,2.47,27.03,4,"[8.11, 12.16, 18.65, 27.03]",2,"[1.22, 4.05]",0,[],0,[],3,"[10.54, 20.27, 24.32]",01065,claudiatenney,Anthony Brindisi,Republican,Democrat
68,2.27,27.65,5,"[4.41, 11.76, 17.65, 23.24, 26.47]",0,[],0,[],0,[],0,[],01066,susielee,Danny Tarkanian,Democrat,Republican
73,2.43,27.4,5,"[2.05, 8.22, 15.34, 17.81, 26.03]",0,[],2,"[0.82, 21.23]",1,[6.16],1,[18.22],01067,yvetteherrell,Xochitl Torres Small,Republican,Democrat
71,2.37,28.45,6,"[4.23, 5.07, 11.27, 16.62, 22.82, 26.76]",0,[],0,[],0,[],2,"[17.46, 19.58]",01068,yvetteherrell,Xochitl Torres Small,Republican,Democrat
79,2.63,22.78,6,"[1.14, 2.66, 15.19, 19.62, 20.76, 21.9]",0,[],0,[],0,[],3,"[13.67, 16.33, 18.86]",01069,yvetteherrell,Xochitl Torres Small,Republican,Democrat
67,2.23,26.87,2,"[5.37, 25.82]",0,[],0,[],0,[],0,[],01070,xochitltorressmall,Yvette Herrell,Democrat,Republican
92,3.07,27.83,1,[27.17],0,[],1,[0.65],0,[],0,[],01072,karaeastman,Don Bacon,Democrat,Republican
70,2.33,17.57,2,"[17.14, 25.71]",0,[],0,[],0,[],0,[],01073,kathymanning,Ted Budd,Democrat,Republican
72,2.4,,1,[18.33],0,[],0,[],0,[],0,[],01074,lindacoleman,George Holding,Democrat,Republican
76,2.533,27.37,1,[26.84],0,[],0,[],1,[7.11],0,[],01076,kathleenwilliams,Greg Gianforte,Democrat,Republican
90,3.0,26.67,3,"[12.0, 22.0, 26.0]",0,[],0,[],0,[],0,[],01077,kathleenwilliams,Greg Gianforte,Democrat,Republican
83,2.77,28.92,1,[27.71],0,[],0,[],0,[],0,[],01079,kathleenwilliams,Greg Gianforte,Democrat,Republican
79,2.63,27.85,4,"[0.0, 15.57, 19.24, 26.58]",0,[],0,[],0,[],0,[],01080,annwagner,Cort VanOstran,Republican,Democrat
96,3.2,25.0,1,[0.625],1,[5.625],0,[],0,[],0,[],01081,amymcgrath,Andy Barr,Democrat,Republican
89,2.97,26.97,3,"[7.87, 12.36, 26.29]",0,[],0,[],0,[],0,[],01082,amymcgrath,Andy Barr,Democrat,Republican
81,2.7,20.37,2,"[17.04, 20.0]",0,[],0,[],0,[],0,[],01083,amymcgrath,Andy Barr,Democrat,Republican
98,3.27,24.49,1,[0.61],0,[],0,[],0,[],1,[20.92],01084,amymcgrath,Andy Barr,Democrat,Republican
80,2.67,28.5,2,"[22.5, 27.75]",0,[],0,[],0,[],0,[],01087,jackiewalorski,Mel Hall,Republican,Democrat
78,2.6,21.54,4,"[0.0, 7.69, 15.38, 20.77]",0,[],0,[],0,[],3,"[11.54, 13.85, 25.38]",01089,betsydirksenlondrigan,Rodney Davis,Democrat,Republican
85,2.83,21.88,1,[21.18],0,[],0,[],0,[],4,"[4.94, 16.24, 24.71, 28.24]",01090,betsydirksenlondrigan,Rodney Davis,Democrat,Republican
78,2.6,27.69,1,[26.15],0,[],0,[],1,[0.38],1,[4.23],01091,carolynbourdeaux,Rob Woodall,Democrat,Republican
56,1.87,,1,[1.61],0,[],0,[],0,[],0,[],01094,lucymcbath,Karen Handel,Democrat,Republican
83,2.77,19.28,3,"[9.04, 14.46, 18.31]",0,[],0,[],0,[],1,[7.59],01095,cindyaxne,,Democrat,Republican
85,2.83,26.82,1,[25.41],1,[18.35],0,[],0,[],0,[],01097,abbyfinkenauer,Rod Blum,Democrat,Republican
71,2.37,25.35,2,"[0.42, 25.35]",0,[],0,[],0,[],0,[],01098,abbyfinkenauer,Rod Blum,Democrat,Republican
69,2.3,21.74,1,[20.87],0,[],0,[],0,[],0,[],01100,karenhandel,Jon Ossoff,Republican,Democrat
67,2.233,26.87,1,[26.42],0,[],0,[],0,[],0,[],01101,karenhandel,Jon Ossoff,Republican,Democrat
71,2.37,2.96,1,[0.42],4,"[11.27, 16.62, 24.37, 28.17]",0,[],0,[],0,[],01102,karenhandel,Jon Ossoff,Republican,Democrat
71,2.37,26.06,2,"[23.38, 25.35]",1,[7.04],2,"[5.63, 20.42]",0,[],0,[],01103,karenhandel,Jon Ossoff,Republican,Democrat
71,2.37,3.38,3,"[1.27, 17.75, 23.94]",2,"[7.04, 15.21]",0,[],0,[],0,[],01104,karenhandel,Jon Ossoff,Republican,Democrat
65,2.17,27.69,3,"[5.08, 8.31, 26.77]",0,[],0,[],0,[],0,[],01105,karenhandel,Jon Ossoff,Republican,Democrat
82,2.73,28.78,1,[28.05],0,[],0,[],0,[],0,[],01106,karenhandel,Jon Ossoff,Republican,Democrat
76,2.53,20.79,3,"[6.32, 17.37, 19.74]",0,[],0,[],0,[],0,[],01107,karenhandel,Jon Ossoff,Republican,Democrat
78,2.6,28.46,4,"[3.08, 19.62, 25.38, 28.08]",0,[],1,[25.77],0,[],0,[],01108,dianemitschbush,Scott Tipton,Democrat,Republican
81,2.7,27.78,3,"[19.63, 23.7, 25.93]",0,[],0,[],0,[],0,[],01109,mimiwalters,Katie Porter,Republican,Democrat
76,2.53,23.68,3,"[11.84, 19.74, 22.37]",0,[],0,[],0,[],0,[],01110,mimiwalters,Katie Porter,Republican,Democrat
60,2.0,26.5,3,"[10.0, 22.5, 26.0]",2,"[0.0, 4.0]",0,[],0,[],1,[6.5],01111,katieporter,Mimi Walters,Democrat,Republican
67,2.233,17.91,2,"[0.0, 16.42]",0,[],0,[],0,[],1,[23.28],01112,katieporter,Mimi Walters,Democrat,Republican
72,2.4,26.67,6,"[0.0, 4.17, 10.0, 17.5, 20.0, 25.0]",0,[],0,[],0,[],1,[15.83],01113,katieporter,Mimi Walters,Democrat,Republican
92,3.067,2.61,4,"[0.65, 3.26, 19.57, 26.52]",0,[],0,[],0,[],0,[],01114,youngkim,Gil Cisneros,Republican,Democrat
90,3.0,26.0,1,[25.0],1,[1.67],0,[],0,[],0,[],01115,jessicamorse,Tom McClintock,Democrat,Republican
73,2.43,20.27,1,[19.59],0,[],0,[],0,[],0,[],01116,jessicamorse,Tom McClintock,Democrat,Republican
83,2.77,28.67,3,"[19.28, 20.48, 28.31]",0,[],0,[],0,[],0,[],01117,annkirkpatrick,Lea Marquez Peterson,Democrat,Republican
64,2.13,52.5,1,[7.5],0,[],0,[],0,[],0,[],01119,tiffanyshedd,Tom O'Halleran,Republican,Democrat
75,2.5,28.8,3,"[14.4, 20.8, 28.0]",0,[],0,[],0,[],1,[2.4],01120,annkirkpatrick,Lea Marquez Peterson,Democrat,Republican
78,2.6,28.85,3,"[7.69, 18.46, 28.85]",0,[],0,[],1,[24.23],0,[],01121,annkirkpatrick,Lea Marquez Peterson,Democrat,Republican
79,2.63,27.59,2,"[17.72, 26.33]",0,[],0,[],0,[],0,[],01122,kristingaspar,Mike Levin,Republican,Democrat
73,2.43,21.51,3,"[2.47, 17.26, 21.1]",0,[],0,[],0,[],0,[],01123,dianeharkey,Mike Levin,Republican,Democrat
81,2.7,1.48,3,"[0.37, 22.22, 26.67]",0,[],0,[],0,[],0,[],01124,youngkim,Gil Cisneros,Republican,Democrat
74,2.47,24.32,4,"[0.0, 9.73, 17.84, 23.78]",0,[],0,[],0,[],0,[],01125,wendyrogers,Kyrsten Sinema,Republican,Democrat
67,2.23,26.87,1,[25.37],4,"[7.16, 10.75, 14.93, 22.09]",0,[],0,[],0,[],01126,wendyrogers,Kyrsten Sinema,Republican,Democrat
65,2.17,1.38,3,"[0.46, 16.15, 27.69]",0,[],0,[],0,[],0,[],01127,wendyrogers,Kyrsten Sinema,Republican,Democrat
60,2.0,,1,[10.5],0,[],0,[],0,[],0,[],01128,michellelujangrisham,,Democrat,Republican
116,3.87,2.58,3,"[1.03, 5.69, 19.31]",0,[],0,[],0,[],0,[],01129,michellelujangrisham,Richard Espinoza,Democrat,Republican
65,2.17,27.69,1,[1.38],0,[],0,[],0,[],0,[],01130,michellelujangrisham,Richard Espinoza,Democrat,Republican
69,2.3,,3,"[0.0, 20.87, 26.09]",0,[],0,[],0,[],0,[],01131,kyrstensinema,Dave Giles,Democrat,Republican
78,2.6,,2,"[24.23, 28.08]",0,[],0,[],0,[],0,[],01132,kyrstensinema,Dave Giles,Democrat,Republican
66,2.2,,1,[21.82],0,[],0,[],0,[],0,[],01133,kyrstensinema,Dave Giles,Democrat,Republican
82,2.73,,1,[3.29],0,[],0,[],0,[],0,[],01135,sheilasimon,,Democrat,Republican
85,2.83,17.65,1,[16.94],0,[],0,[],0,[],0,[],01138,betsymarkey,Cory Gardner,Democrat,Republican
74,2.47,25.68,1,[24.32],0,[],1,[8.78],1,[9.19],0,[],01139,joannemerson,,Republican,Democrat
80,2.67,,3,"[3.75, 20.625, 71.25]",0,[],0,[],1,[41.25],0,[],01140,terribonoff,Erik Paulsen,Democrat,Republican
73,2.43,23.01,2,"[15.62, 22.19]",2,"[4.11, 4.52]",0,[],1,[0.41],0,[],01141,angiecraig,Jason Lewis,Democrat,Republican
62,2.07,,3,"[5.81, 11.29, 25.48]",0,[],0,[],0,[],0,[],01142,angiecraig,Jason Lewis,Democrat,Republican
83,2.77,26.99,1,[25.78],5,"[1.81, 6.63, 12.65, 20.96, 22.53]",0,[],0,[],0,[],01143,emilycain,Bruce Poliquin,Democrat,Republican
99,3.3,26.97,2,"[23.64, 25.76]",4,"[1.82, 9.09, 13.64, 21.82]",0,[],0,[],0,[],01145,emilycain,Bruce Poliquin,Democrat,Republican
79,2.63,21.52,1,[20.76],0,[],0,[],0,[],0,[],01146,emilycain,Bruce Poliquin,Democrat,Republican
86,2.87,25.58,4,"[2.09, 5.58, 22.09, 24.19]",0,[],0,[],0,[],0,[],01147,stephaniemurphy,John Mica,Democrat,Republican
72,2.4,20.83,1,[20.0],0,[],0,[],0,[],0,[],01148,marthamcsally,Matt Heinz,Republican,Democrat
82,2.73,28.78,3,"[7.32, 18.29, 28.05]",0,[],2,"[8.54, 23.9]",0,[],0,[],01149,morgancarroll,Mike Coffman,Democrat,Republican
79,2.63,28.48,4,"[6.84, 16.46, 21.52, 27.85]",0,[],3,"[7.59, 17.22, 22.28]",0,[],0,[],01150,morgancarroll,Mike Coffman,Democrat,Republican
81,2.7,27.41,4,"[6.67, 14.81, 20.74, 26.67]",0,[],3,"[7.78, 15.93, 21.85]",0,[],0,[],01151,morgancarroll,Mike Coffman,Democrat,Republican
87,2.9,24.14,4,"[4.83, 8.28, 12.07, 20.34]",0,[],0,[],0,[],0,[],01152,morgancarroll,Mike Coffman,Democrat,Republican
69,2.3,27.83,2,"[1.74, 26.96]",2,"[10.43, 15.22]",0,[],0,[],0,[],01153,annathroneholst,Lee Zeldin,Democrat,Republican
85,2.83,25.65,4,"[7.76, 12.0, 25.65, 28.24]",2,"[14.82, 18.35]",0,[],0,[],0,[],01154,kimmyers,Claudia Tenney,Democrat,Republican
72,2.4,22.5,3,"[0.42, 18.75, 21.25]",0,[],0,[],0,[],0,[],01155,kimmyers,Claudia Tenney,Democrat,Republican
75,2.5,28.8,4,"[5.2, 10.0, 25.2, 28.0]",0,[],0,[],0,[],0,[],01156,colleendeacon,John Katko,Democrat,Republican
93,3.1,26.13,9,"[1.61, 4.84, 7.42, 10.65, 13.22, 15.16, 18.71, 22.9, 25.81]",0,[],0,[],1,[21.29],0,[],01157,mialove,Doug Owens,Republican,Democrat
71,2.37,27.75,3,"[16.9, 19.15, 25.49]",3,"[2.11, 11.27, 14.08]",0,[],0,[],0,[],01158,barbaracomstock,LuAnn Bennett,Republican,Democrat
79,2.63,22.78,1,[0.76],0,[],0,[],0,[],0,[],01159,luannbennett,Barbara Comstock,Democrat,Republican
73,2.43,27.4,4,"[10.96, 12.33, 19.18, 26.03]",0,[],0,[],0,[],0,[],01160,luannbennett,Barbara Comstock,Democrat,Republican
77,2.57,23.38,1,[22.73],0,[],0,[],0,[],0,[],01161,barbaracomstock,LuAnn Bennett,Republican,Democrat
87,2.9,26.44,4,"[5.86, 11.72, 23.45, 25.17]",0,[],0,[],0,[],0,[],01162,kimmyers,Claudia Tenney,Democrat,Republican
73,2.43,25.89,3,"[17.81, 19.18, 25.48]",4,"[1.23, 2.47, 10.68, 15.07]",0,[],0,[],0,[],01163,claudiatenney,Kim Myers,Republican,Democrat
65,2.17,27.69,2,"[24.62, 26.77]",0,[],0,[],0,[],0,[],01164,claudiatenney,Kim Myers,Republican,Democrat
61,2.033,27.87,4,"[11.48, 14.75, 18.03, 27.87]",2,"[2.95, 13.11]",0,[],0,[],0,[],01165,jackyrosen,Danny Tarkanian,Democrat,Republican
79,2.63,27.72,6,"[3.04, 5.7, 11.77, 14.81, 16.46, 27.72]",0,[],0,[],0,[],0,[],01166,angiecraig,Jason Lewis,Democrat,Republican
65,2.17,2.31,2,"[0.46, 8.77]",3,"[3.23, 21.23, 27.69]",0,[],0,[],0,[],01167,angiecraig,Jason Lewis,Democrat,Republican
62,2.07,27.74,3,[],2,"[4.84, 21.29]",0,[],0,[],0,[],01168,gretchendriskell,Tim Walberg,Democrat,Republican
72,2.4,22.5,1,[20.83],0,[],0,[],0,[],0,[],01169,monicavernon,Rod Blum,Democrat,Republican
73,2.43,15.89,1,[14.79],1,[1.23],0,[],0,[],0,[],01170,stephaniemurphy,John Mica,Democrat,Republican
50,1.67,1.8,2,"[0.6, 14.4]",4,"[4.8, 22.8, 25.2, 28.8]",0,[],0,[],0,[],01171,monicavernon,Rod Blum,Democrat,Republican
110,3.67,1.36,1,[0.27],3,"[6.27, 25.91, 29.18]",0,[],0,[],0,[],01172,emilycain,Bruce Poliquin,Democrat,Republican
73,2.43,27.4,4,"[4.52, 7.4, 16.44, 26.3]",0,[],0,[],0,[],0,[],01173,angiecraig,Jason Lewis,Democrat,Republican
67,2.23,26.87,3,"[14.93, 17.61, 26.27]",2,"[2.24, 11.64]",0,[],0,[],3,"[3.58, 5.37, 11.64]",01174,luannbennett,Barbara Comstock,Democrat,Republican
70,2.33,10.29,1,[0.86],0,[],0,[],0,[],1,[21.43],01175,morgancarroll,Mike Coffman,Democrat,Republican
93,3.1,24.19,5,"[4.84, 7.74, 11.29, 17.1, 20.32]",0,[],0,[],0,[],0,[],01176,morgancarroll,Mike Coffman,Democrat,Republican
92,3.067,27.39,4,"[8.7, 12.61, 17.61, 27.39]",0,[],0,[],0,[],0,[],01177,emilycain,Bruce Poliquin,Democrat,Republican
73,2.43,26.71,1,[26.03],2,"[2.88, 8.63]",0,[],0,[],0,[],01179,monicavernon,Rod Blum,Democrat,Republican
75,2.5,26.0,2,"[18.0, 25.2]",2,"[0.0, 10.8]",0,[],0,[],0,[],01180,kimweaver,Steve King,Democrat,Republican
73,2.43,26.03,2,"[18.49, 26.03]",4,"[1.64, 4.93, 8.22, 12.33]",0,[],0,[],0,[],01181,kimweaver,Steve King,Democrat,Republican
119,3.97,26.89,1,[26.39],0,[],0,[],0,[],2,"[15.13, 18.49]",01182,morgancarroll,Mike Coffman,Democrat,Republican
72,2.4,22.5,3,"[15.42, 18.75, 22.08]",0,[],0,[],0,[],0,[],01183,marthamcsally,Matt Heinz,Republican,Democrat
78,2.6,28.85,6,"[4.62, 6.15, 10.0, 17.31, 23.85, 28.46]",2,"[1.92, 26.15]",0,[],0,[],0,[],01184,emilycain,Bruce Poliquin,Democrat,Republican
130,4.33,20.31,0,[],0,[],0,[],0,[],3,"[3.69, 6.46, 14.31]",01185,terribonoff,Erik Paulsen,Democrat,Republican
62,2.07,27.74,2,"[24.19, 26.77]",1,[8.06],0,[],0,[],3,"[0.48, 11.61, 15.48]",01188,annathroneholst,Lee Zeldin,Democrat,Republican
72,2.4,1.67,3,"[0.42, 23.33, 26.67]",0,[],0,[],0,[],0,[],01189,kimmyers,Claudia Tenney,Democrat,Republican
85,2.83,27.53,1,[26.82],2,"[1.06, 24.71]",0,[],0,[],4,"[1.76, 6.35, 14.82, 24.0]",01190,colleendeacon,John Katko,Democrat,Republican
